date,centre,price,msp
13-04-2010,MUMBAI,1606,1120
13-04-2010,CHENNAI,1900,1120
13-04-2010,HYDERABAD,1700,1120
15-04-2010,DELHI,1200,1120
15-04-2010,MUMBAI,1631,1120
15-04-2010,BENGALURU,1800,1120
15-04-2010,CHENNAI,1900,1120
15-04-2010,HYDERABAD,1683,1120
16-04-2010,DELHI,1200,1120
16-04-2010,AHMEDABAD,1250,1120
16-04-2010,MUMBAI,1631,1120
16-04-2010,BENGALURU,1800,1120
16-04-2010,CHENNAI,1900,1120
16-04-2010,HYDERABAD,1683,1120
19-04-2010,DELHI,1200,1120
19-04-2010,AHMEDABAD,1250,1120
19-04-2010,MUMBAI,1640,1120
19-04-2010,BENGALURU,1800,1120
19-04-2010,CHENNAI,1900,1120
19-04-2010,HYDERABAD,1683,1120
20-04-2010,DELHI,1250,1120
20-04-2010,AHMEDABAD,1250,1120
20-04-2010,MUMBAI,1640,1120
20-04-2010,CHENNAI,1900,1120
20-04-2010,HYDERABAD,1700,1120
21-04-2010,DELHI,1250,1120
21-04-2010,AHMEDABAD,1250,1120
21-04-2010,MUMBAI,1631,1120
21-04-2010,BENGALURU,1700,1120
21-04-2010,CHENNAI,1900,1120
21-04-2010,HYDERABAD,1700,1120
22-04-2010,DELHI,1225,1120
22-04-2010,MUMBAI,1631,1120
22-04-2010,BENGALURU,1700,1120
22-04-2010,CHENNAI,1900,1120
22-04-2010,HYDERABAD,1700,1120
23-04-2010,DELHI,1225,1120
23-04-2010,MUMBAI,1631,1120
23-04-2010,CHENNAI,1900,1120
23-04-2010,HYDERABAD,1700,1120
26-04-2010,DELHI,1225,1120
26-04-2010,MUMBAI,1590,1120
26-04-2010,BENGALURU,1700,1120
26-04-2010,CHENNAI,1900,1120
26-04-2010,HYDERABAD,1700,1120
27-04-2010,DELHI,1225,1120
27-04-2010,MUMBAI,1590,1120
27-04-2010,BENGALURU,1700,1120
27-04-2010,CHENNAI,1900,1120
27-04-2010,HYDERABAD,1700,1120
28-04-2010,DELHI,1225,1120
28-04-2010,AHMEDABAD,1450,1120
28-04-2010,MUMBAI,1590,1120
28-04-2010,BENGALURU,1700,1120
28-04-2010,CHENNAI,1900,1120
28-04-2010,HYDERABAD,1700,1120
29-04-2010,DELHI,1225,1120
29-04-2010,AHMEDABAD,1450,1120
29-04-2010,MUMBAI,1606,1120
29-04-2010,BENGALURU,1700,1120
29-04-2010,CHENNAI,1900,1120
29-04-2010,HYDERABAD,1700,1120
30-04-2010,DELHI,1225,1120
30-04-2010,AHMEDABAD,1250,1120
30-04-2010,MUMBAI,1581,1120
30-04-2010,BENGALURU,1700,1120
30-04-2010,CHENNAI,1900,1120
30-04-2010,HYDERABAD,1700,1120
03-05-2010,DELHI,1175,1120
03-05-2010,MUMBAI,1581,1120
03-05-2010,BENGALURU,1700,1120
03-05-2010,CHENNAI,1900,1120
03-05-2010,HYDERABAD,1633,1120
04-05-2010,DELHI,1150,1120
04-05-2010,AHMEDABAD,1250,1120
04-05-2010,MUMBAI,1583,1120
04-05-2010,BENGALURU,1700,1120
04-05-2010,CHENNAI,1900,1120
04-05-2010,HYDERABAD,1633,1120
05-05-2010,DELHI,1150,1120
05-05-2010,AHMEDABAD,1250,1120
05-05-2010,MUMBAI,1606,1120
05-05-2010,CHENNAI,1900,1120
05-05-2010,HYDERABAD,1633,1120
06-05-2010,DELHI,1130,1120
06-05-2010,AHMEDABAD,1250,1120
06-05-2010,BENGALURU,1700,1120
06-05-2010,CHENNAI,1900,1120
06-05-2010,HYDERABAD,1667,1120
07-05-2010,DELHI,1130,1120
07-05-2010,AHMEDABAD,1250,1120
07-05-2010,MUMBAI,1600,1120
07-05-2010,CHENNAI,1900,1120
07-05-2010,HYDERABAD,1633,1120
10-05-2010,DELHI,1140,1120
10-05-2010,AHMEDABAD,1250,1120
10-05-2010,MUMBAI,1583,1120
10-05-2010,BENGALURU,1700,1120
10-05-2010,CHENNAI,1900,1120
10-05-2010,HYDERABAD,1633,1120
11-05-2010,DELHI,1140,1120
11-05-2010,MUMBAI,1583,1120
11-05-2010,BENGALURU,1700,1120
11-05-2010,CHENNAI,1900,1120
11-05-2010,HYDERABAD,1633,1120
12-05-2010,DELHI,1140,1120
12-05-2010,MUMBAI,1575,1120
12-05-2010,BENGALURU,1700,1120
12-05-2010,CHENNAI,1900,1120
12-05-2010,HYDERABAD,1633,1120
13-05-2010,DELHI,1140,1120
13-05-2010,AHMEDABAD,1250,1120
13-05-2010,MUMBAI,1600,1120
13-05-2010,BENGALURU,1700,1120
13-05-2010,CHENNAI,1900,1120
13-05-2010,HYDERABAD,1633,1120
14-05-2010,DELHI,1140,1120
14-05-2010,AHMEDABAD,1250,1120
14-05-2010,MUMBAI,1575,1120
14-05-2010,BENGALURU,1700,1120
14-05-2010,CHENNAI,1900,1120
14-05-2010,HYDERABAD,1667,1120
17-05-2010,DELHI,1140,1120
17-05-2010,AHMEDABAD,1250,1120
17-05-2010,MUMBAI,1613,1120
17-05-2010,BENGALURU,1700,1120
17-05-2010,CHENNAI,1900,1120
17-05-2010,HYDERABAD,1700,1120
18-05-2010,DELHI,1150,1120
18-05-2010,AHMEDABAD,1350,1120
18-05-2010,MUMBAI,1613,1120
18-05-2010,CHENNAI,1900,1120
18-05-2010,HYDERABAD,1700,1120
19-05-2010,DELHI,1150,1120
19-05-2010,AHMEDABAD,1350,1120
19-05-2010,MUMBAI,1613,1120
19-05-2010,BENGALURU,1700,1120
19-05-2010,CHENNAI,1900,1120
19-05-2010,HYDERABAD,1700,1120
20-05-2010,DELHI,1150,1120
20-05-2010,AHMEDABAD,1350,1120
20-05-2010,MUMBAI,1613,1120
20-05-2010,BENGALURU,1800,1120
20-05-2010,CHENNAI,1900,1120
20-05-2010,HYDERABAD,1700,1120
21-05-2010,DELHI,1150,1120
21-05-2010,AHMEDABAD,1350,1120
21-05-2010,MUMBAI,1575,1120
21-05-2010,BENGALURU,1800,1120
21-05-2010,CHENNAI,1900,1120
21-05-2010,HYDERABAD,1700,1120
24-05-2010,DELHI,1150,1120
24-05-2010,MUMBAI,1583,1120
24-05-2010,CHENNAI,1900,1120
24-05-2010,HYDERABAD,1700,1120
25-05-2010,DELHI,1150,1120
25-05-2010,AHMEDABAD,1350,1120
25-05-2010,MUMBAI,1600,1120
25-05-2010,BENGALURU,1800,1120
25-05-2010,CHENNAI,1900,1120
25-05-2010,HYDERABAD,1700,1120
26-05-2010,DELHI,1150,1120
26-05-2010,AHMEDABAD,1350,1120
26-05-2010,MUMBAI,1592,1120
26-05-2010,CHENNAI,2000,1120
26-05-2010,HYDERABAD,1667,1120
28-05-2010,DELHI,1150,1120
28-05-2010,AHMEDABAD,1350,1120
28-05-2010,MUMBAI,1592,1120
28-05-2010,BENGALURU,1800,1120
28-05-2010,CHENNAI,2000,1120
28-05-2010,HYDERABAD,1667,1120
31-05-2010,DELHI,1150,1120
31-05-2010,AHMEDABAD,1350,1120
31-05-2010,MUMBAI,1600,1120
31-05-2010,BENGALURU,1800,1120
31-05-2010,CHENNAI,2000,1120
31-05-2010,HYDERABAD,1667,1120
01-06-2010,DELHI,1150,1120
01-06-2010,AHMEDABAD,1350,1120
01-06-2010,MUMBAI,1600,1120
01-06-2010,BENGALURU,1800,1120
01-06-2010,CHENNAI,2000,1120
01-06-2010,HYDERABAD,1667,1120
02-06-2010,DELHI,1148,1120
02-06-2010,AHMEDABAD,1350,1120
02-06-2010,MUMBAI,1608,1120
02-06-2010,CHENNAI,2000,1120
02-06-2010,HYDERABAD,1667,1120
03-06-2010,DELHI,1160,1120
03-06-2010,AHMEDABAD,1350,1120
03-06-2010,MUMBAI,1608,1120
03-06-2010,BENGALURU,1900,1120
03-06-2010,CHENNAI,2000,1120
03-06-2010,HYDERABAD,1700,1120
04-06-2010,DELHI,1160,1120
04-06-2010,AHMEDABAD,1350,1120
04-06-2010,MUMBAI,1615,1120
04-06-2010,CHENNAI,2000,1120
04-06-2010,HYDERABAD,1700,1120
07-06-2010,DELHI,1165,1120
07-06-2010,MUMBAI,1598,1120
07-06-2010,BENGALURU,1900,1120
07-06-2010,HYDERABAD,1667,1120
08-06-2010,DELHI,1165,1120
08-06-2010,AHMEDABAD,1350,1120
08-06-2010,MUMBAI,1606,1120
08-06-2010,BENGALURU,1900,1120
08-06-2010,CHENNAI,2000,1120
08-06-2010,HYDERABAD,1667,1120
09-06-2010,DELHI,1165,1120
09-06-2010,AHMEDABAD,1350,1120
09-06-2010,MUMBAI,1615,1120
09-06-2010,BENGALURU,1900,1120
09-06-2010,CHENNAI,2000,1120
09-06-2010,HYDERABAD,1667,1120
10-06-2010,DELHI,1165,1120
10-06-2010,AHMEDABAD,1450,1120
10-06-2010,MUMBAI,1615,1120
10-06-2010,BENGALURU,1900,1120
10-06-2010,CHENNAI,2000,1120
10-06-2010,HYDERABAD,1700,1120
11-06-2010,DELHI,1165,1120
11-06-2010,AHMEDABAD,1450,1120
11-06-2010,MUMBAI,1615,1120
11-06-2010,BENGALURU,1900,1120
11-06-2010,CHENNAI,2000,1120
11-06-2010,HYDERABAD,1700,1120
14-06-2010,DELHI,1240,1120
14-06-2010,AHMEDABAD,1350,1120
14-06-2010,MUMBAI,1615,1120
14-06-2010,BENGALURU,1900,1120
14-06-2010,CHENNAI,2000,1120
14-06-2010,HYDERABAD,1700,1120
15-06-2010,DELHI,1230,1120
15-06-2010,AHMEDABAD,1350,1120
15-06-2010,MUMBAI,1615,1120
15-06-2010,BENGALURU,1900,1120
15-06-2010,CHENNAI,2000,1120
15-06-2010,HYDERABAD,1700,1120
16-06-2010,DELHI,1260,1120
16-06-2010,AHMEDABAD,1350,1120
16-06-2010,MUMBAI,1615,1120
16-06-2010,BENGALURU,1900,1120
16-06-2010,CHENNAI,2000,1120
16-06-2010,HYDERABAD,1700,1120
17-06-2010,DELHI,1260,1120
17-06-2010,AHMEDABAD,1350,1120
17-06-2010,MUMBAI,1615,1120
17-06-2010,BENGALURU,1900,1120
17-06-2010,CHENNAI,2000,1120
17-06-2010,HYDERABAD,1700,1120
18-06-2010,DELHI,1260,1120
18-06-2010,AHMEDABAD,1350,1120
18-06-2010,MUMBAI,1606,1120
18-06-2010,BENGALURU,1900,1120
18-06-2010,CHENNAI,2000,1120
18-06-2010,HYDERABAD,1700,1120
21-06-2010,DELHI,1230,1120
21-06-2010,AHMEDABAD,1350,1120
21-06-2010,MUMBAI,1590,1120
21-06-2010,BENGALURU,1900,1120
21-06-2010,CHENNAI,2000,1120
21-06-2010,HYDERABAD,1700,1120
22-06-2010,DELHI,1230,1120
22-06-2010,AHMEDABAD,1350,1120
22-06-2010,MUMBAI,1606,1120
22-06-2010,BENGALURU,1900,1120
22-06-2010,CHENNAI,2000,1120
22-06-2010,HYDERABAD,1700,1120
23-06-2010,DELHI,1240,1120
23-06-2010,AHMEDABAD,1350,1120
23-06-2010,MUMBAI,1606,1120
23-06-2010,BENGALURU,1700,1120
23-06-2010,CHENNAI,2000,1120
23-06-2010,HYDERABAD,1667,1120
24-06-2010,DELHI,1240,1120
24-06-2010,AHMEDABAD,1350,1120
24-06-2010,MUMBAI,1606,1120
24-06-2010,BENGALURU,1700,1120
24-06-2010,CHENNAI,2000,1120
24-06-2010,HYDERABAD,1700,1120
25-06-2010,DELHI,1240,1120
25-06-2010,AHMEDABAD,1350,1120
25-06-2010,MUMBAI,1615,1120
25-06-2010,BENGALURU,1700,1120
25-06-2010,CHENNAI,2000,1120
25-06-2010,HYDERABAD,1700,1120
28-06-2010,DELHI,1240,1120
28-06-2010,AHMEDABAD,1450,1120
28-06-2010,MUMBAI,1546,1120
28-06-2010,BENGALURU,1700,1120
28-06-2010,CHENNAI,2000,1120
28-06-2010,HYDERABAD,1700,1120
29-06-2010,DELHI,1235,1120
29-06-2010,AHMEDABAD,1450,1120
29-06-2010,MUMBAI,1500,1120
29-06-2010,BENGALURU,1700,1120
29-06-2010,CHENNAI,2000,1120
29-06-2010,HYDERABAD,1700,1120
30-06-2010,DELHI,1230,1120
30-06-2010,AHMEDABAD,1350,1120
30-06-2010,MUMBAI,1475,1120
30-06-2010,BENGALURU,1700,1120
30-06-2010,CHENNAI,2000,1120
01-07-2010,DELHI,1220,1120
01-07-2010,AHMEDABAD,1350,1120
01-07-2010,MUMBAI,1475,1120
01-07-2010,BENGALURU,1800,1120
01-07-2010,CHENNAI,2000,1120
01-07-2010,HYDERABAD,1700,1120
02-07-2010,DELHI,1225,1120
02-07-2010,AHMEDABAD,1350,1120
02-07-2010,MUMBAI,1475,1120
02-07-2010,BENGALURU,1800,1120
02-07-2010,CHENNAI,2000,1120
02-07-2010,HYDERABAD,1667,1120
05-07-2010,DELHI,1225,1120
05-07-2010,AHMEDABAD,1350,1120
05-07-2010,MUMBAI,1475,1120
05-07-2010,BENGALURU,1800,1120
05-07-2010,CHENNAI,2000,1120
05-07-2010,HYDERABAD,1667,1120
06-07-2010,DELHI,1225,1120
06-07-2010,AHMEDABAD,1350,1120
06-07-2010,MUMBAI,1488,1120
06-07-2010,BENGALURU,1800,1120
06-07-2010,CHENNAI,2000,1120
06-07-2010,HYDERABAD,1667,1120
07-07-2010,DELHI,1230,1120
07-07-2010,AHMEDABAD,1350,1120
07-07-2010,MUMBAI,1463,1120
07-07-2010,BENGALURU,1800,1120
07-07-2010,CHENNAI,2050,1120
07-07-2010,HYDERABAD,1700,1120
08-07-2010,DELHI,1230,1120
08-07-2010,AHMEDABAD,1250,1120
08-07-2010,MUMBAI,1463,1120
08-07-2010,BENGALURU,1800,1120
08-07-2010,CHENNAI,2050,1120
08-07-2010,HYDERABAD,1700,1120
09-07-2010,DELHI,1230,1120
09-07-2010,AHMEDABAD,1350,1120
09-07-2010,MUMBAI,1450,1120
09-07-2010,BENGALURU,1800,1120
09-07-2010,CHENNAI,2050,1120
09-07-2010,HYDERABAD,1700,1120
12-07-2010,DELHI,1225,1120
12-07-2010,AHMEDABAD,1350,1120
12-07-2010,MUMBAI,1450,1120
12-07-2010,BENGALURU,1800,1120
12-07-2010,CHENNAI,2050,1120
12-07-2010,HYDERABAD,1700,1120
13-07-2010,DELHI,1225,1120
13-07-2010,AHMEDABAD,1350,1120
13-07-2010,MUMBAI,1450,1120
13-07-2010,BENGALURU,1800,1120
13-07-2010,CHENNAI,2050,1120
13-07-2010,HYDERABAD,1700,1120
14-07-2010,DELHI,1225,1120
14-07-2010,AHMEDABAD,1350,1120
14-07-2010,MUMBAI,1450,1120
14-07-2010,BENGALURU,1800,1120
14-07-2010,CHENNAI,2050,1120
14-07-2010,HYDERABAD,1700,1120
15-07-2010,DELHI,1225,1120
15-07-2010,AHMEDABAD,1350,1120
15-07-2010,MUMBAI,1450,1120
15-07-2010,BENGALURU,1800,1120
15-07-2010,CHENNAI,2050,1120
15-07-2010,HYDERABAD,1700,1120
16-07-2010,DELHI,1225,1120
16-07-2010,AHMEDABAD,1350,1120
16-07-2010,MUMBAI,1613,1120
16-07-2010,BENGALURU,1800,1120
16-07-2010,CHENNAI,2050,1120
16-07-2010,HYDERABAD,1700,1120
19-07-2010,DELHI,1225,1120
19-07-2010,AHMEDABAD,1350,1120
19-07-2010,MUMBAI,1621,1120
19-07-2010,BENGALURU,1800,1120
19-07-2010,CHENNAI,2050,1120
19-07-2010,HYDERABAD,1733,1120
20-07-2010,DELHI,1225,1120
20-07-2010,AHMEDABAD,1350,1120
20-07-2010,MUMBAI,1615,1120
20-07-2010,BENGALURU,1800,1120
20-07-2010,CHENNAI,2050,1120
20-07-2010,HYDERABAD,1733,1120
21-07-2010,DELHI,1225,1120
21-07-2010,AHMEDABAD,1350,1120
21-07-2010,MUMBAI,1594,1120
21-07-2010,BENGALURU,1800,1120
21-07-2010,CHENNAI,2050,1120
21-07-2010,HYDERABAD,1733,1120
22-07-2010,DELHI,1230,1120
22-07-2010,AHMEDABAD,1350,1120
22-07-2010,MUMBAI,1594,1120
22-07-2010,BENGALURU,1800,1120
22-07-2010,CHENNAI,2050,1120
22-07-2010,HYDERABAD,1733,1120
23-07-2010,DELHI,1230,1120
23-07-2010,AHMEDABAD,1350,1120
23-07-2010,MUMBAI,1610,1120
23-07-2010,BENGALURU,1800,1120
23-07-2010,CHENNAI,2050,1120
23-07-2010,HYDERABAD,1733,1120
26-07-2010,DELHI,1230,1120
26-07-2010,AHMEDABAD,1350,1120
26-07-2010,MUMBAI,1610,1120
26-07-2010,BENGALURU,1900,1120
26-07-2010,CHENNAI,2050,1120
26-07-2010,HYDERABAD,1733,1120
27-07-2010,DELHI,1235,1120
27-07-2010,AHMEDABAD,1350,1120
27-07-2010,MUMBAI,1617,1120
27-07-2010,BENGALURU,1800,1120
27-07-2010,CHENNAI,2080,1120
27-07-2010,HYDERABAD,1793,1120
28-07-2010,DELHI,1235,1120
28-07-2010,AHMEDABAD,1350,1120
28-07-2010,MUMBAI,1625,1120
28-07-2010,BENGALURU,1900,1120
28-07-2010,CHENNAI,2080,1120
28-07-2010,HYDERABAD,1793,1120
29-07-2010,DELHI,1225,1120
29-07-2010,AHMEDABAD,1350,1120
29-07-2010,MUMBAI,1650,1120
29-07-2010,BENGALURU,1900,1120
29-07-2010,CHENNAI,2080,1120
29-07-2010,HYDERABAD,1793,1120
30-07-2010,DELHI,1225,1120
30-07-2010,AHMEDABAD,1350,1120
30-07-2010,MUMBAI,1650,1120
30-07-2010,BENGALURU,1900,1120
30-07-2010,CHENNAI,2080,1120
30-07-2010,HYDERABAD,1767,1120
02-08-2010,DELHI,1225,1120
02-08-2010,AHMEDABAD,1350,1120
02-08-2010,MUMBAI,1634,1120
02-08-2010,BENGALURU,1800,1120
02-08-2010,CHENNAI,2100,1120
02-08-2010,HYDERABAD,1767,1120
03-08-2010,DELHI,1235,1120
03-08-2010,AHMEDABAD,1350,1120
03-08-2010,MUMBAI,1600,1120
03-08-2010,BENGALURU,1800,1120
03-08-2010,CHENNAI,2100,1120
03-08-2010,HYDERABAD,1733,1120
04-08-2010,DELHI,1235,1120
04-08-2010,AHMEDABAD,1350,1120
04-08-2010,MUMBAI,1600,1120
04-08-2010,BENGALURU,1800,1120
04-08-2010,CHENNAI,2100,1120
04-08-2010,HYDERABAD,1767,1120
05-08-2010,DELHI,1230,1120
05-08-2010,AHMEDABAD,1350,1120
05-08-2010,MUMBAI,1600,1120
05-08-2010,BENGALURU,1820,1120
05-08-2010,CHENNAI,2100,1120
05-08-2010,HYDERABAD,1800,1120
06-08-2010,DELHI,1235,1120
06-08-2010,AHMEDABAD,1350,1120
06-08-2010,MUMBAI,1650,1120
06-08-2010,BENGALURU,1800,1120
06-08-2010,CHENNAI,2100,1120
06-08-2010,HYDERABAD,1800,1120
09-08-2010,DELHI,1240,1120
09-08-2010,AHMEDABAD,1350,1120
09-08-2010,MUMBAI,1675,1120
09-08-2010,BENGALURU,1800,1120
09-08-2010,CHENNAI,2100,1120
09-08-2010,HYDERABAD,1817,1120
10-08-2010,DELHI,1240,1120
10-08-2010,AHMEDABAD,1350,1120
10-08-2010,MUMBAI,1688,1120
10-08-2010,BENGALURU,1800,1120
10-08-2010,CHENNAI,2100,1120
10-08-2010,HYDERABAD,1800,1120
11-08-2010,DELHI,1235,1120
11-08-2010,AHMEDABAD,1350,1120
11-08-2010,MUMBAI,1663,1120
11-08-2010,BENGALURU,1800,1120
11-08-2010,CHENNAI,2100,1120
11-08-2010,HYDERABAD,1700,1120
12-08-2010,DELHI,1235,1120
12-08-2010,AHMEDABAD,1350,1120
12-08-2010,MUMBAI,1663,1120
12-08-2010,BENGALURU,1800,1120
12-08-2010,CHENNAI,2100,1120
12-08-2010,HYDERABAD,1700,1120
13-08-2010,DELHI,1235,1120
13-08-2010,AHMEDABAD,1350,1120
13-08-2010,MUMBAI,1633,1120
13-08-2010,BENGALURU,1800,1120
13-08-2010,CHENNAI,2100,1120
13-08-2010,HYDERABAD,1800,1120
16-08-2010,DELHI,1230,1120
16-08-2010,MUMBAI,1633,1120
16-08-2010,BENGALURU,1800,1120
16-08-2010,CHENNAI,2100,1120
16-08-2010,HYDERABAD,1800,1120
17-08-2010,DELHI,1230,1120
17-08-2010,AHMEDABAD,1350,1120
17-08-2010,MUMBAI,1625,1120
17-08-2010,BENGALURU,1800,1120
17-08-2010,CHENNAI,2100,1120
17-08-2010,HYDERABAD,1800,1120
18-08-2010,DELHI,1230,1120
18-08-2010,AHMEDABAD,1350,1120
18-08-2010,MUMBAI,1625,1120
18-08-2010,BENGALURU,1800,1120
18-08-2010,CHENNAI,2100,1120
18-08-2010,HYDERABAD,1713,1120
19-08-2010,DELHI,1230,1120
19-08-2010,BENGALURU,1800,1120
19-08-2010,CHENNAI,2100,1120
19-08-2010,HYDERABAD,1713,1120
20-08-2010,DELHI,1225,1120
20-08-2010,MUMBAI,1625,1120
20-08-2010,BENGALURU,1800,1120
20-08-2010,CHENNAI,2100,1120
20-08-2010,HYDERABAD,1713,1120
23-08-2010,DELHI,1235,1120
23-08-2010,AHMEDABAD,1350,1120
23-08-2010,MUMBAI,1617,1120
23-08-2010,BENGALURU,1800,1120
23-08-2010,HYDERABAD,1733,1120
24-08-2010,DELHI,1235,1120
24-08-2010,MUMBAI,1625,1120
24-08-2010,BENGALURU,1800,1120
24-08-2010,CHENNAI,2100,1120
24-08-2010,HYDERABAD,1827,1120
25-08-2010,DELHI,1230,1120
25-08-2010,AHMEDABAD,1350,1120
25-08-2010,MUMBAI,1629,1120
25-08-2010,BENGALURU,1800,1120
25-08-2010,CHENNAI,2100,1120
25-08-2010,HYDERABAD,1827,1120
26-08-2010,DELHI,1230,1120
26-08-2010,AHMEDABAD,1350,1120
26-08-2010,MUMBAI,1638,1120
26-08-2010,BENGALURU,1800,1120
26-08-2010,CHENNAI,2100,1120
26-08-2010,HYDERABAD,1800,1120
27-08-2010,DELHI,1230,1120
27-08-2010,AHMEDABAD,1350,1120
27-08-2010,MUMBAI,1638,1120
27-08-2010,BENGALURU,1800,1120
27-08-2010,CHENNAI,2100,1120
27-08-2010,HYDERABAD,1767,1120
30-08-2010,DELHI,1235,1120
30-08-2010,AHMEDABAD,1350,1120
30-08-2010,MUMBAI,1638,1120
30-08-2010,BENGALURU,1800,1120
30-08-2010,CHENNAI,2100,1120
30-08-2010,HYDERABAD,1767,1120
31-08-2010,DELHI,1235,1120
31-08-2010,AHMEDABAD,1350,1120
31-08-2010,MUMBAI,1600,1120
31-08-2010,BENGALURU,1800,1120
31-08-2010,CHENNAI,2100,1120
31-08-2010,HYDERABAD,1733,1120
01-09-2010,DELHI,1230,1120
01-09-2010,AHMEDABAD,1350,1120
01-09-2010,MUMBAI,1700,1120
01-09-2010,BENGALURU,1800,1120
01-09-2010,CHENNAI,2100,1120
01-09-2010,HYDERABAD,1733,1120
03-09-2010,DELHI,1225,1120
03-09-2010,AHMEDABAD,1350,1120
03-09-2010,MUMBAI,1700,1120
03-09-2010,CHENNAI,2100,1120
03-09-2010,HYDERABAD,1800,1120
06-09-2010,DELHI,1225,1120
06-09-2010,AHMEDABAD,1250,1120
06-09-2010,MUMBAI,1788,1120
06-09-2010,CHENNAI,2100,1120
06-09-2010,HYDERABAD,1700,1120
07-09-2010,DELHI,1225,1120
07-09-2010,AHMEDABAD,1250,1120
07-09-2010,MUMBAI,1788,1120
07-09-2010,CHENNAI,2100,1120
07-09-2010,HYDERABAD,1700,1120
08-09-2010,DELHI,1220,1120
08-09-2010,AHMEDABAD,1250,1120
08-09-2010,MUMBAI,1788,1120
08-09-2010,BENGALURU,2000,1120
08-09-2010,CHENNAI,2100,1120
08-09-2010,HYDERABAD,1767,1120
09-09-2010,DELHI,1220,1120
09-09-2010,AHMEDABAD,1250,1120
09-09-2010,MUMBAI,1788,1120
09-09-2010,BENGALURU,2000,1120
09-09-2010,CHENNAI,2100,1120
09-09-2010,HYDERABAD,1767,1120
10-09-2010,DELHI,1220,1120
10-09-2010,AHMEDABAD,1250,1120
10-09-2010,MUMBAI,1788,1120
10-09-2010,BENGALURU,2000,1120
10-09-2010,CHENNAI,2100,1120
10-09-2010,HYDERABAD,1767,1120
13-09-2010,DELHI,1220,1120
13-09-2010,AHMEDABAD,1250,1120
13-09-2010,MUMBAI,1800,1120
13-09-2010,BENGALURU,2000,1120
13-09-2010,CHENNAI,2100,1120
13-09-2010,HYDERABAD,1800,1120
14-09-2010,DELHI,1220,1120
14-09-2010,AHMEDABAD,1250,1120
14-09-2010,MUMBAI,1833,1120
14-09-2010,BENGALURU,2000,1120
14-09-2010,CHENNAI,2100,1120
14-09-2010,HYDERABAD,1833,1120
15-09-2010,DELHI,1220,1120
15-09-2010,MUMBAI,1833,1120
15-09-2010,CHENNAI,2100,1120
15-09-2010,HYDERABAD,1750,1120
16-09-2010,DELHI,1215,1120
16-09-2010,MUMBAI,1833,1120
16-09-2010,BENGALURU,2000,1120
16-09-2010,CHENNAI,2100,1120
16-09-2010,HYDERABAD,1750,1120
17-09-2010,DELHI,1215,1120
17-09-2010,MUMBAI,1750,1120
17-09-2010,BENGALURU,2000,1120
17-09-2010,CHENNAI,2100,1120
17-09-2010,HYDERABAD,1750,1120
20-09-2010,DELHI,1215,1120
20-09-2010,AHMEDABAD,1250,1120
20-09-2010,MUMBAI,1750,1120
20-09-2010,BENGALURU,2000,1120
20-09-2010,CHENNAI,2100,1120
20-09-2010,HYDERABAD,1817,1120
21-09-2010,DELHI,1220,1120
21-09-2010,AHMEDABAD,1250,1120
21-09-2010,MUMBAI,1750,1120
21-09-2010,BENGALURU,2000,1120
21-09-2010,CHENNAI,2100,1120
21-09-2010,HYDERABAD,1817,1120
22-09-2010,DELHI,1220,1120
22-09-2010,AHMEDABAD,1250,1120
22-09-2010,MUMBAI,1750,1120
22-09-2010,BENGALURU,1900,1120
22-09-2010,CHENNAI,2100,1120
22-09-2010,HYDERABAD,1817,1120
23-09-2010,DELHI,1225,1120
23-09-2010,AHMEDABAD,1250,1120
23-09-2010,MUMBAI,1750,1120
23-09-2010,BENGALURU,1900,1120
23-09-2010,CHENNAI,2100,1120
23-09-2010,HYDERABAD,1817,1120
24-09-2010,DELHI,1225,1120
24-09-2010,AHMEDABAD,1250,1120
24-09-2010,MUMBAI,1750,1120
24-09-2010,BENGALURU,1900,1120
24-09-2010,CHENNAI,2100,1120
24-09-2010,HYDERABAD,1817,1120
27-09-2010,DELHI,1225,1120
27-09-2010,AHMEDABAD,1250,1120
27-09-2010,MUMBAI,1750,1120
27-09-2010,BENGALURU,1900,1120
27-09-2010,CHENNAI,2100,1120
27-09-2010,HYDERABAD,1850,1120
28-09-2010,DELHI,1225,1120
28-09-2010,AHMEDABAD,1250,1120
28-09-2010,MUMBAI,1750,1120
28-09-2010,BENGALURU,1900,1120
28-09-2010,CHENNAI,2100,1120
28-09-2010,HYDERABAD,1800,1120
29-09-2010,DELHI,1230,1120
29-09-2010,AHMEDABAD,1250,1120
29-09-2010,MUMBAI,1750,1120
29-09-2010,BENGALURU,1800,1120
29-09-2010,CHENNAI,2100,1120
29-09-2010,HYDERABAD,1800,1120
30-09-2010,DELHI,1230,1120
30-09-2010,AHMEDABAD,1250,1120
30-09-2010,MUMBAI,1750,1120
30-09-2010,BENGALURU,1800,1120
30-09-2010,CHENNAI,2100,1120
30-09-2010,HYDERABAD,1800,1120
01-10-2010,DELHI,1225,1120
01-10-2010,AHMEDABAD,1250,1120
01-10-2010,MUMBAI,1800,1120
01-10-2010,BENGALURU,1800,1120
01-10-2010,CHENNAI,2100,1120
01-10-2010,HYDERABAD,1800,1120
04-10-2010,DELHI,1230,1120
04-10-2010,AHMEDABAD,1250,1120
04-10-2010,MUMBAI,1800,1120
04-10-2010,BENGALURU,1800,1120
04-10-2010,CHENNAI,2100,1120
04-10-2010,HYDERABAD,1800,1120
05-10-2010,DELHI,1230,1120
